BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5885,103, ,D4,"7002 RIDGE BLVD, F11", ,11209, -   , -   , -   , -   , -   ,1931,2,D4,"575,000",2/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5885,103, ,D4,"7002 RIDGE BOULEVARD, A11", ,11209, -   , -   , -   , -   , -   ,1931,2,D4,"600,000",7/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5885,103, ,D4,"7002 RIDGE BLVD, A12", ,11209, -   , -   , -   , -   , -   ,1931,2,D4,"358,000",8/15/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5885,103, ,D4,"7002 RIDGE BOULEVARD, C6", ,11209, -   , -   , -   , -   , -   ,1931,2,D4,"315,000",10/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5887,1, ,D4,"7119 SHORE ROAD, 6B", ,11209, -   , -   , -   , -   , -   ,1931,2,D4,"268,637",5/8/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5887,1, ,D4,"7119 SHORE ROAD, 1F", ,11209, -   , -   , -   , -   , -   ,1931,2,D4,"309,000",9/5/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5887,6, ,D4,"7101 SHORE ROAD, 5A", ,11209, -   , -   , -   , -   , -   ,1931,2,D4, -   ,3/9/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,3, ,D4,"7101 COLONIAL ROAD, R2G", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"250,000",2/15/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,3, ,D4,"7101 COLONIAL ROAD, R1E", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"260,000",3/8/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,3, ,D4,"7101 COLONIAL ROAD, L5D", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"251,000",4/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,3, ,D4,"7101 COLONIAL ROAD, R3A", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"414,000",8/3/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,3, ,D4,"7101 COLONIAL ROAD, R5J", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"335,000",9/5/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,3, ,D4,"7101 COLONIAL RD, R6J", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"355,000",10/27/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,3, ,D4,"7101 COLONIAL ROAD, L2G", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"285,000",12/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,14, ,D4,"138 71ST STREET, C10", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"451,000",6/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,14, ,D4,"138 71ST STREET, A1", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"420,000",7/12/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,14, ,D4,"138 71ST STREET, F10", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"420,000",7/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,14, ,D4,"138 71ST STREET, D10", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"449,000",11/1/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,58, ,D4,"145 72ND STREET, D9", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"450,000",7/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5889,58, ,D4,"145 72 STREET, F6", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"300,000",10/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5892,35, ,D4,"460 OVINGTON AVE, 5D", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"328,000",6/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5904,2, ,D4,"7259 SHORE ROAD, 6A", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"140,000",3/22/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5904,2, ,D4,"7259 SHORE ROAD, 3A", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"180,000",2/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5904,2, ,D4,"7259 SHORE ROAD, 5K", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"490,000",7/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5904,2, ,D4,"7259 SHORE ROAD, 2H", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"98,000",12/12/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5904,2, ,D4,"7259 SHORE ROAD, 3J", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"100,000",12/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"191 73RD STREET, 225", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"250,000",4/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"160 72 STREET, 761", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"180,000",5/3/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,160 72 ST, ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"248,565",4/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,180 72 ST, ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"355,050",4/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,180 72 ST, ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"355,050",4/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,170 72 ST, ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"466,250",5/23/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"191 73RD STREET, 258/9", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"555,000",5/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"191 73RD STREET, 2A", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"325,000",6/15/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"191 73RD STREET, 261", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"175,000",6/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"170 72ND STREET, 541", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"429,000",6/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,190 72 ST, ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"383,000",8/10/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"190 72ND STREET, 154", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"175,000",8/23/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"170 72ND STREET, 568", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"285,000",9/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"190 72ND STREET, 121", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"125,000",9/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"160 72ND STREET, 774", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"165,000",9/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"7200 RIDGE BLVD, 325", ,11209, -   , -   , -   , -   , -   ,1932,2,D4, -   ,9/12/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"160 72ND   STREET, 727", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"196,000",10/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"180 72 STREET, 334", ,11209, -   , -   , -   , -   , -   ,1932,2,D4, -   ,7/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"180 72ND ST, 302", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"192,000",10/26/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"181 73RD STREET, 402", ,11209, -   , -   , -   , -   , -   ,1932,2,D4, -   ,12/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5906,18, ,D4,"181 73RD STREET, 456", ,11209, -   , -   , -   , -   , -   ,1932,2,D4, -   ,12/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5909,1, ,D4,"7201 4TH AVENUE, D2", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"289,000",8/10/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5909,1, ,D4,"7201 4TH AVENUE, C12", ,11209, -   , -   , -   , -   , -   ,1924,2,D4, -   ,9/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5909,1, ,D4,"7201 4TH AVENUE, F8", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"455,000",9/5/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5916,62, ,D4,"131 74TH   STREET, 1B", ,11209, -   , -   , -   , -   , -   ,1957,2,D4,"199,000",7/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5916,62, ,D4,"131 74TH STREET, 2K", ,11209, -   , -   , -   , -   , -   ,1957,2,D4, -   ,9/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5916,62, ,D4,"131 74TH STREET, 5C", ,11209, -   , -   , -   , -   , -   ,1957,2,D4,"330,000",2/2/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5916,62, ,D4,"131 74TH STREET, 5K", ,11209, -   , -   , -   , -   , -   ,1957,2,D4,"360,000",9/27/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5925,53, ,D4,"7401 SHORE ROAD, 5G", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"480,000",5/15/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5925,53, ,D4,"7401 SHORE ROAD, 6A", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"735,000",8/9/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5925,53, ,D4,"7401 SHORE ROAD, 1H", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"409,000",9/15/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5925,53, ,D4,"7401 SHORE ROAD, 6B", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"480,000",10/6/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5925,53, ,D4,"7401 SHORE ROAD, 1G", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"480,000",11/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5928,1, ,D4,"7423 RIDGE BOULEVARD, 4E", ,11209, -   , -   , -   , -   , -   ,1957,2,D4, -   ,4/10/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5928,1, ,D4,"7423 RIDGE BOULEVARD, 6D", ,11209, -   , -   , -   , -   , -   ,1957,2,D4,"463,000",4/12/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5928,1, ,D4,"7423 RIDGE BOULEVARD, 4D", ,11209, -   , -   , -   , -   , -   ,1957,2,D4,"465,000",8/23/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5929,58, ,D4,"345 75TH STREET, 5K", ,11209, -   , -   , -   , -   , -   ,1929,2,D4, -   ,1/12/2018
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5930,1, ,D4,"7401 FOURTH AVENUE, B7", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"271,000",2/2/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5930,1, ,D4,"7401 4TH AVENUE, F2", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"473,000",3/8/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5930,1, ,D4,"7401 FOURTH AVENUE, F5", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"300,000",7/21/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5930,1, ,D4,"7401 4TH AVENUE, F1", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"541,000",1/22/2018
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5938,15, ,D4,"130 BAY RIDGE PARKWAY, 4", ,11209, -   , -   , -   , -   , -   ,1936,2,D4,"157,049",9/29/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5938,47, ,D4,"7520 RIDGE BOULEVARD, 2A", ,11209, -   , -   , -   , -   , -   ,1956,2,D4,"290,000",5/17/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5939,6, ,D4,"7501 RIDGE BLVD, #3B", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"161,500",3/22/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5939,6, ,D4,"7501 RIDGE BLVD., #6G", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"270,000",5/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5939,6, ,D4,"7501 RIDGE BLVD, 5B", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"250,000",6/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5939,6, ,D4,"7501 RIDGE BLVD, 3B", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"220,000",6/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5939,6, ,D4,"7501 RIDGE BLVD, 6B", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"260,000",9/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5941,6, ,D4,"402 BAY RIDGE PARKWAY, 60", ,11209, -   , -   , -   , -   , -   ,1925,2,D4,"215,000",10/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5951,1, ,D4,"7609 4TH AVENUE, D11", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"315,000",4/27/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5951,1, ,D4,"7609 4TH AVENUE, F7", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"315,000",7/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5951,1, ,D4,"7609 4TH AVENUE, D9", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"329,000",8/30/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5951,1, ,D4,"7609 4TH AVE, A10", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"299,000",1/10/2018
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5951,1, ,D4,"7609 4TH AVENUE, E16", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"309,000",1/9/2018
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5959,62, ,D4,"243 78TH STREET, 5H", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"386,334",3/22/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5959,62, ,D4,"243 78TH STREET, 1K", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"350,000",7/17/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5959,62, ,D4,"243 78TH STREET, 3B", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"395,000",7/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5959,62, ,D4,"243 78TH STREET, 1H", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"387,500",11/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5959,62, ,D4,"243 78TH STREET, 1J", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"420,000",12/11/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5968,56, ,D4,"255 79TH STREET, D8", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"311,000",2/27/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5968,56, ,D4,"255 79TH STREET, A8", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"317,000",8/4/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5968,56, ,D4,"255 79TH STREET, E3", ,11209, -   , -   , -   , -   , -   ,1928,2,D4,"325,000",9/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5970,1, ,D4,"7825 4TH AVE, C8", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"395,000",3/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5970,1, ,D4,"7825 4TH AVENUE, C7", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"370,265",5/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5970,1, ,D4,"7825 4TH AVENUE, F8", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"521,000",8/21/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5970,1, ,D4,"7825 4TH AVENUE, D6", ,11209, -   , -   , -   , -   , -   ,1924,2,D4,"405,000",1/3/2018
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5972,1, ,D4,"601 79 STREET, B18", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"290,000",4/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5972,1, ,D4,601 79 ST, ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"335,000",6/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5972,1, ,D4,"601 79 STREET, B19", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"328,000",7/25/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5972,1, ,D4,"601 79TH STREET, E15", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"360,000",8/23/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5972,1, ,D4,"601 79TH STREET, E5", ,11209, -   , -   , -   , -   , -   ,1940,2,D4,"335,000",12/4/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5980,1, ,D4,"7901 4TH AVENUE, E 10", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"305,000",4/24/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5980,1, ,D4,"7901 4TH AVENUE, A14", ,11209, -   , -   , -   , -   , -   ,1927,2,D4, -   ,7/31/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5980,1, ,D4,"7901 4TH AVENUE, A22", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"199,000",12/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5988,45, ,D4,"8020 4TH AVENUE, B4", ,11209, -   , -   , -   , -   , -   ,1934,2,D4,"365,000",4/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5988,45, ,D4,"8020 4TH AVENUE, D5", ,11209, -   , -   , -   , -   , -   ,1934,2,D4,"300,000",7/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5988,45, ,D4,"8020 4TH AVENUE, C5", ,11209, -   , -   , -   , -   , -   ,1934,2,D4,"300,000",7/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5988,45, ,D4,"8020 FOURTH AVENUE, B1", ,11209, -   , -   , -   , -   , -   ,1934,2,D4,"310,000",12/11/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,5998,1, ,D4,"8105 4TH AVENUE, 1C", ,11209, -   , -   , -   , -   , -   ,1954,2,D4,"300,000",8/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6000,53, ,D4,"680 81ST STREET, 4A", ,11228, -   , -   , -   , -   , -   ,1931,2,D4,"307,000",7/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6000,53, ,D4,"680 81ST   STREET, 1B", ,11228, -   , -   , -   , -   , -   ,1931,2,D4,"499,000",6/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6000,53, ,D4,"680 81ST STREET, 3F", ,11228, -   , -   , -   , -   , -   ,1931,2,D4,"275,000",11/13/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6027,31, ,D4,"580 84TH STREET, 5A", ,11209, -   , -   , -   , -   , -   ,1954,2,D4,"115,000",5/10/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6027,31, ,D4,"580 84TH STREET, 2A", ,11209, -   , -   , -   , -   , -   ,1954,2,D4,"269,000",11/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6036,30, ,D4,"8502 FT HAMILTON PARKWAY, 6E", ,11209, -   , -   , -   , -   , -   ,1934,2,D4,"485,000",7/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6036,30, ,D4,"8502 FORT HAMILTON PARKWA, #1H", ,11209, -   , -   , -   , -   , -   ,1934,2,D4,"330,000",12/11/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6040,1, ,D4,"8701 SHORE ROAD, 343", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"735,000",6/12/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6040,1, ,D4,"8701 SHORE ROAD, 241", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"405,000",6/21/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6040,1, ,D4,"8701 SHORE ROAD, 334", ,11209, -   , -   , -   , -   , -   ,1932,2,D4,"475,000",9/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6052,39, ,D4,"8646 FORT HAMILTON PARKWA, 1H", ,11209, -   , -   , -   , -   , -   ,1959,2,D4,"125,000",11/3/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6058,12, ,D4,"8901 SHORE ROAD, 10D", ,11209, -   , -   , -   , -   , -   ,1962,2,D4, -   ,5/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6058,12, ,D4,"8901 SHORE ROAD, 4A", ,11209, -   , -   , -   , -   , -   ,1962,2,D4, -   ,12/20/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6058,12, ,D4,"8901 SHORE ROAD, 10E", ,11209, -   , -   , -   , -   , -   ,1962,2,D4,"679,000",12/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6078,31, ,D4,"40 89TH STREET, 6A", ,11209, -   , -   , -   , -   , -   ,1950,2,D4,"345,000",12/5/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6089,44, ,D4,"9040 FORT HAMILTON PARKWA, 76", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"219,000",3/9/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6089,44, ,D4,"9040 FORT HAMILTON PARKWA, 6D", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"285,000",3/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6089,44, ,D4,"9040 FORT HAMILTON PARKWA, 4F", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"239,000",6/14/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6089,44, ,D4,"9040 FT HAMILTON PKWY, 4D", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"330,000",6/28/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6089,44, ,D4,"9040 FORT HAMILTON PARKWA, 4E", ,11209, -   , -   , -   , -   , -   ,1955,2,D4, -   ,6/16/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6089,44, ,D4,"9040 FORT HAMILTON PARKWA, 5F", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"280,000",11/30/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6089,44, ,D4,"9040 FORT HAMILTON PKWY, 2K", ,11209, -   , -   , -   , -   , -   ,1955,2,D4,"499,000",12/7/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6090,5, ,D4,"9031 FT HAMILTON PARKWAY, 21", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"195,000",3/30/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6090,5, ,D4,"9031 FT HAMILTON PARKWAY, 5J", ,11209, -   , -   , -   , -   , -   ,1927,2,D4,"185,000",4/19/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"25 OLIVER STREET, 4F", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"303,000",2/6/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"15 OLIVER STREET, 6B", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"260,000",2/27/2017
3,BAY RIDGE,10 COOPS - ELEVATOR APARTMENTS             ,2,6099,1, ,D4,"15 OLIVER STREET, 2H", ,11209, -   , -   , -   , -   , -   ,1951,2,D4,"490,000",4/27/2017
